ClassName,NormalizedClassName,LessonType,FullDate,SessionID,SessionStart,SessionEnd,NumberOfTimeBlocks,SessionDurationMinutes,WeekdayName,SessionStartTime,SessionEndTime,SessionSlot,ExpectedStudents,PresentStudents,AttendanceRate,AttendancePercentage
Business Processes Advanced & Business Intelligence,business processes advanced business intelligence,Gewoon vak,2026-01-20,business processes advanced business intelligence_20260120_1,2026-01-20 08:00:00,2026-01-20 12:00:00,1,240.0,Tuesday,08:00,12:00,Tuesday 08:00-12:00,12,2,0.16666666666666666,16.666666666666664
Business Software Project,business software project,Groepswerk,2026-02-09,business software project_20260209_1,2026-02-09 13:30:00,2026-02-09 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,3,0.375,37.5
Business Software Project,business software project,Groepswerk,2026-02-23,business software project_20260223_1,2026-02-23 13:30:00,2026-02-23 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,3,0.375,37.5
Business Software Project,business software project,Groepswerk,2026-03-02,business software project_20260302_1,2026-03-02 13:30:00,2026-03-02 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,1,0.125,12.5
Business Software Project,business software project,Groepswerk,2026-03-09,business software project_20260309_1,2026-03-09 13:30:00,2026-03-09 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,3,0.375,37.5
Business Software Project,business software project,Groepswerk,2026-03-16,business software project_20260316_1,2026-03-16 13:30:00,2026-03-16 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,0,0.0,0.0
Business Software Project,business software project,Groepswerk,2026-03-23,business software project_20260323_1,2026-03-23 13:30:00,2026-03-23 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,3,0.375,37.5
Business Software Project,business software project,Groepswerk,2026-03-30,business software project_20260330_1,2026-03-30 13:30:00,2026-03-30 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,0,0.0,0.0
Business Software Project,business software project,Groepswerk,2026-04-20,business software project_20260420_1,2026-04-20 13:30:00,2026-04-20 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,1,0.125,12.5
Business Software Project,business software project,Groepswerk,2026-04-27,business software project_20260427_1,2026-04-27 13:30:00,2026-04-27 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,0,0.0,0.0
Business Software Project,business software project,Groepswerk,2026-05-04,business software project_20260504_1,2026-05-04 13:30:00,2026-05-04 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,3,0.375,37.5
Business Software Project,business software project,Groepswerk,2026-05-11,business software project_20260511_1,2026-05-11 13:30:00,2026-05-11 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,0,0.0,0.0
Business Software Project,business software project,Groepswerk,2026-05-18,business software project_20260518_1,2026-05-18 13:30:00,2026-05-18 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,8,0,0.0,0.0
Business Start Up IT,business start up it,Gewoon vak,2025-09-24,business start up it_20250924_1,2025-09-24 13:30:00,2025-09-24 15:30:00,1,120.0,Wednesday,13:30,15:30,Wednesday 13:30-15:30,27,0,0.0,0.0
Business Start Up IT,business start up it,Gewoon vak,2026-01-16,business start up it_20260116_1,2026-01-16 09:00:00,2026-01-16 11:00:00,1,120.0,Friday,09:00,11:00,Friday 09:00-11:00,27,9,0.3333333333333333,33.33333333333333
Business analysis,business analysis,Gewoon vak,2025-09-22,business analysis_20250922_1,2025-09-22 09:15:00,2025-09-22 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,180,0,0.0,0.0
Business analysis,business analysis,Gewoon vak,2025-09-23,business analysis_20250923_1,2025-09-23 09:15:00,2025-09-23 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,0,0.0,0.0
Business analysis,business analysis,Gewoon vak,2025-09-24,business analysis_20250924_1,2025-09-24 09:15:00,2025-09-24 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,0,0.0,0.0
Business analysis,business analysis,Gewoon vak,2025-09-29,business analysis_20250929_1,2025-09-29 09:15:00,2025-09-29 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,180,38,0.2111111111111111,21.11111111111111
Business analysis,business analysis,Gewoon vak,2025-09-30,business analysis_20250930_1,2025-09-30 09:15:00,2025-09-30 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,56,0.32558139534883723,32.55813953488372
Business analysis,business analysis,Gewoon vak,2025-10-01,business analysis_20251001_1,2025-10-01 09:15:00,2025-10-01 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,2,0.030303030303030304,3.0303030303030303
Business analysis,business analysis,Gewoon vak,2025-10-06,business analysis_20251006_1,2025-10-06 09:15:00,2025-10-06 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,180,23,0.12777777777777777,12.777777777777777
Business analysis,business analysis,Gewoon vak,2025-10-07,business analysis_20251007_1,2025-10-07 09:15:00,2025-10-07 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,15,0.0872093023255814,8.720930232558139
Business analysis,business analysis,Gewoon vak,2025-10-08,business analysis_20251008_1,2025-10-08 09:15:00,2025-10-08 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,5,0.07575757575757576,7.575757575757576
Business analysis,business analysis,Gewoon vak,2025-10-13,business analysis_20251013_1,2025-10-13 09:15:00,2025-10-13 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,180,0,0.0,0.0
Business analysis,business analysis,Gewoon vak,2025-10-14,business analysis_20251014_1,2025-10-14 09:15:00,2025-10-14 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,40,0.23255813953488372,23.25581395348837
Business analysis,business analysis,Gewoon vak,2025-10-15,business analysis_20251015_1,2025-10-15 09:15:00,2025-10-15 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,24,0.36363636363636365,36.36363636363637
Business analysis,business analysis,Gewoon vak,2025-10-20,business analysis_20251020_1,2025-10-20 09:15:00,2025-10-20 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,180,29,0.16111111111111112,16.11111111111111
Business analysis,business analysis,Gewoon vak,2025-10-21,business analysis_20251021_1,2025-10-21 09:15:00,2025-10-21 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,42,0.2441860465116279,24.418604651162788
Business analysis,business analysis,Gewoon vak,2025-10-22,business analysis_20251022_1,2025-10-22 09:15:00,2025-10-22 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,9,0.13636363636363635,13.636363636363635
Business analysis,business analysis,Gewoon vak,2025-10-27,business analysis_20251027_1,2025-10-27 09:15:00,2025-10-27 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,165,10,0.06060606060606061,6.0606060606060606
Business analysis,business analysis,Gewoon vak,2025-10-28,business analysis_20251028_1,2025-10-28 09:15:00,2025-10-28 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,36,0.20930232558139536,20.930232558139537
Business analysis,business analysis,Gewoon vak,2025-10-29,business analysis_20251029_1,2025-10-29 09:15:00,2025-10-29 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,9,0.13636363636363635,13.636363636363635
Business analysis,business analysis,Gewoon vak,2025-11-03,business analysis_20251103_1,2025-11-03 09:15:00,2025-11-03 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,180,12,0.06666666666666667,6.666666666666667
Business analysis,business analysis,Gewoon vak,2025-11-04,business analysis_20251104_1,2025-11-04 09:15:00,2025-11-04 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,7,0.040697674418604654,4.069767441860465
Business analysis,business analysis,Gewoon vak,2025-11-05,business analysis_20251105_1,2025-11-05 09:15:00,2025-11-05 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,0,0.0,0.0
Business analysis,business analysis,Gewoon vak,2025-11-12,business analysis_20251112_1,2025-11-12 09:15:00,2025-11-12 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,2,0.030303030303030304,3.0303030303030303
Business analysis,business analysis,Gewoon vak,2025-11-17,business analysis_20251117_1,2025-11-17 09:15:00,2025-11-17 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,165,11,0.06666666666666667,6.666666666666667
Business analysis,business analysis,Gewoon vak,2025-11-18,business analysis_20251118_1,2025-11-18 09:15:00,2025-11-18 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,32,0.18604651162790697,18.6046511627907
Business analysis,business analysis,Gewoon vak,2025-11-19,business analysis_20251119_1,2025-11-19 09:15:00,2025-11-19 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,1,0.015151515151515152,1.5151515151515151
Business analysis,business analysis,Gewoon vak,2025-11-24,business analysis_20251124_1,2025-11-24 09:15:00,2025-11-24 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,165,6,0.03636363636363636,3.6363636363636362
Business analysis,business analysis,Gewoon vak,2025-11-25,business analysis_20251125_1,2025-11-25 09:15:00,2025-11-25 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,19,0.11046511627906977,11.046511627906977
Business analysis,business analysis,Gewoon vak,2025-11-26,business analysis_20251126_1,2025-11-26 09:15:00,2025-11-26 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,2,0.030303030303030304,3.0303030303030303
Business analysis,business analysis,Gewoon vak,2025-12-01,business analysis_20251201_1,2025-12-01 09:15:00,2025-12-01 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,165,14,0.08484848484848485,8.484848484848486
Business analysis,business analysis,Gewoon vak,2025-12-02,business analysis_20251202_1,2025-12-02 09:15:00,2025-12-02 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,16,0.09302325581395349,9.30232558139535
Business analysis,business analysis,Gewoon vak,2025-12-03,business analysis_20251203_1,2025-12-03 09:15:00,2025-12-03 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,0,0.0,0.0
Business analysis,business analysis,Gewoon vak,2025-12-08,business analysis_20251208_1,2025-12-08 09:15:00,2025-12-08 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,165,9,0.05454545454545454,5.454545454545454
Business analysis,business analysis,Gewoon vak,2025-12-09,business analysis_20251209_1,2025-12-09 09:15:00,2025-12-09 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,18,0.10465116279069768,10.465116279069768
Business analysis,business analysis,Gewoon vak,2025-12-10,business analysis_20251210_1,2025-12-10 09:15:00,2025-12-10 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,1,0.015151515151515152,1.5151515151515151
Business analysis,business analysis,Gewoon vak,2025-12-15,business analysis_20251215_1,2025-12-15 09:15:00,2025-12-15 12:30:00,2,195.0,Monday,09:15,12:30,Monday 09:15-12:30,165,6,0.03636363636363636,3.6363636363636362
Business analysis,business analysis,Gewoon vak,2025-12-16,business analysis_20251216_1,2025-12-16 09:15:00,2025-12-16 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,172,2,0.011627906976744186,1.1627906976744187
Business analysis,business analysis,Gewoon vak,2025-12-17,business analysis_20251217_1,2025-12-17 09:15:00,2025-12-17 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,66,0,0.0,0.0
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-09-22,classic computer science algorithms_20250922_1,2025-09-22 10:30:00,2025-09-22 12:30:00,1,120.0,Monday,10:30,12:30,Monday 10:30-12:30,81,0,0.0,0.0
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-09-23,classic computer science algorithms_20250923_1,2025-09-23 08:15:00,2025-09-23 15:30:00,4,435.0,Tuesday,08:15,15:30,Tuesday 08:15-15:30,280,0,0.0,0.0
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-09-24,classic computer science algorithms_20250924_1,2025-09-24 08:15:00,2025-09-24 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,135,0,0.0,0.0
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-09-25,classic computer science algorithms_20250925_1,2025-09-25 08:15:00,2025-09-25 12:30:00,2,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,92,20,0.21739130434782608,21.73913043478261
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-09-25,classic computer science algorithms_20250925_2,2025-09-25 13:30:00,2025-09-25 15:30:00,1,120.0,Thursday,13:30,15:30,Thursday 13:30-15:30,53,0,0.0,0.0
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-09-26,classic computer science algorithms_20250926_1,2025-09-26 13:30:00,2025-09-26 15:30:00,1,120.0,Friday,13:30,15:30,Friday 13:30-15:30,138,15,0.10869565217391304,10.869565217391305
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-09-29,classic computer science algorithms_20250929_1,2025-09-29 10:30:00,2025-09-29 12:30:00,1,120.0,Monday,10:30,12:30,Monday 10:30-12:30,81,32,0.3950617283950617,39.50617283950617
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-09-30,classic computer science algorithms_20250930_1,2025-09-30 08:15:00,2025-09-30 15:30:00,4,435.0,Tuesday,08:15,15:30,Tuesday 08:15-15:30,280,74,0.2642857142857143,26.42857142857143
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-01,classic computer science algorithms_20251001_1,2025-10-01 08:15:00,2025-10-01 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,135,20,0.14814814814814814,14.814814814814813
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-02,classic computer science algorithms_20251002_1,2025-10-02 08:15:00,2025-10-02 12:30:00,2,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,92,18,0.1956521739130435,19.565217391304348
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-02,classic computer science algorithms_20251002_2,2025-10-02 13:30:00,2025-10-02 15:30:00,1,120.0,Thursday,13:30,15:30,Thursday 13:30-15:30,53,0,0.0,0.0
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-03,classic computer science algorithms_20251003_1,2025-10-03 13:30:00,2025-10-03 15:30:00,1,120.0,Friday,13:30,15:30,Friday 13:30-15:30,138,8,0.057971014492753624,5.797101449275362
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-06,classic computer science algorithms_20251006_1,2025-10-06 10:30:00,2025-10-06 12:30:00,1,120.0,Monday,10:30,12:30,Monday 10:30-12:30,81,29,0.35802469135802467,35.80246913580247
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-07,classic computer science algorithms_20251007_1,2025-10-07 08:15:00,2025-10-07 15:30:00,4,435.0,Tuesday,08:15,15:30,Tuesday 08:15-15:30,280,63,0.225,22.5
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-08,classic computer science algorithms_20251008_1,2025-10-08 08:15:00,2025-10-08 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,135,25,0.18518518518518517,18.51851851851852
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-09,classic computer science algorithms_20251009_1,2025-10-09 08:15:00,2025-10-09 12:30:00,2,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,92,8,0.08695652173913043,8.695652173913043
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-10,classic computer science algorithms_20251010_1,2025-10-10 13:30:00,2025-10-10 15:30:00,1,120.0,Friday,13:30,15:30,Friday 13:30-15:30,138,36,0.2608695652173913,26.08695652173913
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-13,classic computer science algorithms_20251013_1,2025-10-13 10:30:00,2025-10-13 12:30:00,1,120.0,Monday,10:30,12:30,Monday 10:30-12:30,81,0,0.0,0.0
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-14,classic computer science algorithms_20251014_1,2025-10-14 08:15:00,2025-10-14 15:30:00,4,435.0,Tuesday,08:15,15:30,Tuesday 08:15-15:30,280,63,0.225,22.5
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-15,classic computer science algorithms_20251015_1,2025-10-15 08:15:00,2025-10-15 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,135,64,0.4740740740740741,47.40740740740741
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-16,classic computer science algorithms_20251016_1,2025-10-16 08:15:00,2025-10-16 12:30:00,2,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,92,32,0.34782608695652173,34.78260869565217
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-17,classic computer science algorithms_20251017_1,2025-10-17 13:30:00,2025-10-17 15:30:00,1,120.0,Friday,13:30,15:30,Friday 13:30-15:30,138,21,0.15217391304347827,15.217391304347828
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-20,classic computer science algorithms_20251020_1,2025-10-20 10:30:00,2025-10-20 12:30:00,1,120.0,Monday,10:30,12:30,Monday 10:30-12:30,81,21,0.25925925925925924,25.925925925925924
Classic Computer Science Algorithms,classic computer science algorithms,Gewoon vak,2025-10-21,classic computer science algorithms_20251021_1,2025-10-21 08:15:00,2025-10-21 15:30:00,4,435.0,Tuesday,08:15,15:30,Tuesday 08:15-15:30,280,86,0.30714285714285716,30.714285714285715
